,Participant,Condition,TrialId,Score,ExpectedScore,NumClicks,Actions,Selection,Seed,ClickAgreement
174,23,1,test_4,4.13677113526486,3.3923552622296795,4,"[[0, 0, 5], [1, 1, 5], [2, 0, 5], [2, 1, 1]]",2,17,0.0
175,23,1,test_5,2.148727333576416,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 1, 5]]",0,16,0.16666666666666666
176,23,1,test_6,4.276378583114634,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",4,15,0.16666666666666666
177,23,1,test_7,3.2103132884371424,3.429082279431329,5,"[[0, 0, 5], [0, 1, 5], [1, 1, 5], [1, 0, 5], [1, 0, 4]]",1,14,0.16666666666666666
178,23,1,test_8,3.8163146100428214,3.669654810182587,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 5, 5]]",3,13,0.3333333333333333
179,23,1,test_9,3.1484022861305125,3.0732174936530576,4,"[[0, 4, 5], [0, 3, 5], [1, 4, 5], [1, 3, 5]]",1,12,0.4
180,24,2,test_0,3.870370498244402,3.86791439407291,5,"[[0, 1, 4], [1, 4, 4], [0, 4, 4], [2, 2, 4], [0, 2, 4]]",0,21,0.16666666666666666
181,24,2,test_1,3.9166335377372854,3.7031791264047493,5,"[[0, 0, 3], [0, 4, 4], [2, 4, 4], [1, 4, 4], [3, 4, 4]]",3,20,0.16666666666666666
182,24,2,test_2,4.183104318830439,3.709179126404749,2,"[[0, 4, 4], [2, 4, 4]]",2,19,0.0
183,24,2,test_3,3.8789414355141183,3.6439793880483884,5,"[[4, 4, 4], [1, 4, 4], [1, 2, 3], [4, 2, 3], [3, 5, 4]]",1,18,0.16666666666666666
184,24,2,test_4,4.13477113526486,3.4691674841011877,5,"[[0, 1, 4], [2, 4, 4], [4, 4, 4], [3, 4, 4], [3, 2, 4]]",2,17,0.16666666666666666
185,24,2,test_5,3.8726087606527946,3.391163603333333,5,"[[1, 5, 4], [1, 4, 4], [0, 4, 5], [2, 4, 4], [4, 4, 4]]",3,16,0.3333333333333333
186,24,2,test_6,3.0105487356885257,3.5098484996133075,4,"[[2, 4, 3], [1, 4, 3], [2, 2, 4], [1, 2, 4]]",1,15,0.0
187,24,2,test_7,3.8326020671271595,3.467353816088866,5,"[[0, 5, 4], [0, 4, 4], [1, 4, 4], [3, 4, 3], [4, 4, 4]]",3,14,0.16666666666666666
188,24,2,test_8,4.500134674806647,3.7111791264047493,1,"[[0, 4, 4]]",0,13,0.0
189,24,2,test_9,4.336025265817762,3.7019244543554644,2,"[[0, 4, 4], [2, 4, 3]]",2,12,0.0
190,27,2,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,21,1.0
191,27,2,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,20,0.8333333333333334
192,27,2,test_2,2.285670085115509,3.402776283411371,5,"[[0, 0, 5], [1, 0, 5], [1, 1, 5], [1, 2, 5], [1, 3, 5]]",1,19,0.16666666666666666
193,27,2,test_3,3.941203480779368,3.815488208396565,5,"[[0, 4, 3], [0, 3, 3], [0, 5, 3], [0, 2, 3], [0, 1, 3]]",0,18,0.16666666666666666
194,27,2,test_4,4.528718959444991,3.9267912199421895,5,"[[0, 5, 4], [1, 5, 4], [1, 3, 3], [0, 2, 4], [0, 4, 3]]",0,17,0.16666666666666666
195,27,2,test_5,3.8726087606527946,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,16,0.8333333333333334
196,27,2,test_6,3.008548735688526,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",1,15,0.5
197,27,2,test_7,3.7054464995179974,3.415543913502901,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 5, 2], [4, 5, 5]]",4,14,0.6666666666666666
198,27,2,test_8,3.1190215407518243,3.562794457057181,5,"[[0, 1, 5], [1, 1, 5], [1, 2, 5], [0, 2, 5], [2, 1, 5]]",1,13,0.16666666666666666
199,27,2,test_9,4.151230780082481,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,12,0.8
200,28,1,test_0,3.675830218003717,3.71821869467187,4,"[[0, 4, 1], [1, 4, 1], [3, 4, 1], [2, 4, 1]]",2,21,0.8
201,28,1,test_1,3.918633537737285,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,20,0.8
202,28,1,test_2,4.181104318830438,3.718932529068927,3,"[[0, 4, 5], [1, 4, 5], [2, 4, 5]]",2,19,0.75
203,28,1,test_3,3.945203480779368,3.6245206539989634,3,"[[0, 4, 5], [0, 4, 1], [0, 4, 2]]",0,18,0.25
204,28,1,test_4,4.53071895944499,3.7965519531362886,4,"[[0, 4, 5], [0, 4, 4], [0, 4, 1], [0, 4, 2]]",0,17,0.6
205,28,1,test_5,3.8726087606527946,3.811208732091447,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 4, 2]]",3,16,1.0
206,28,1,test_6,4.276378583114634,3.9118936318179434,5,"[[4, 4, 5], [4, 4, 4], [4, 4, 3], [4, 4, 2], [4, 4, 1]]",4,15,0.3333333333333333
207,28,1,test_7,3.8326020671271595,3.6339516569802983,5,"[[4, 4, 5], [4, 4, 4], [3, 4, 5], [3, 4, 4], [3, 4, 2]]",3,14,0.6666666666666666
208,28,1,test_8,3.8163146100428214,3.613292695530891,5,"[[4, 4, 5], [3, 4, 5], [3, 4, 1], [3, 4, 2], [3, 4, 4]]",3,13,0.8333333333333334
209,28,1,test_9,4.330025265817762,3.4721058347672322,5,"[[2, 4, 5], [3, 4, 5], [3, 4, 1], [3, 4, 2], [3, 4, 3]]",2,12,0.8333333333333334
210,29,1,test_0,3.675830218003717,3.6603401357980014,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [2, 4, 5]]",2,21,0.8
211,29,1,test_1,3.7196159406472455,3.4744273761679674,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [0, 4, 5]]",1,20,0.6
212,29,1,test_2,4.179104318830438,3.8195859991234555,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [2, 4, 1]]",2,19,1.0
213,29,1,test_3,3.880941435514118,3.819585999123455,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [1, 4, 5]]",1,18,0.4
214,29,1,test_4,5.009721622330666,3.819585999123455,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [1, 4, 5]]",1,17,0.4
215,29,1,test_5,2.7018919873904954,3.1779524054382726,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [0, 4, 5], [1, 4, 5]]",1,16,0.6666666666666666
216,29,1,test_6,3.2697555205333657,3.501094272472548,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [0, 4, 5]]",0,15,0.4
217,29,1,test_7,4.1046598722742065,3.501094272472548,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [2, 4, 5]]",2,14,0.8
218,29,1,test_8,4.494134674806647,3.819585999123455,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [0, 4, 5]]",0,13,0.6
219,29,1,test_9,4.330025265817762,3.6583401357980017,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [0, 4, 5], [2, 4, 5]]",2,12,0.5
220,30,2,test_0,3.428680815225803,3.2314784223585518,5,"[[1, 0, 0], [0, 2, 2], [1, 2, 2], [1, 0, 5], [1, 1, 5]]",1,21,0.16666666666666666
221,30,2,test_1,2.5337916945787295,3.401163603333333,0,[],0,20,0.0
222,30,2,test_2,2.6932724042634417,3.401163603333333,0,[],0,19,0.0
223,30,2,test_3,3.951203480779368,3.401163603333333,0,[],0,18,0.0
224,30,2,test_4,5.017721622330666,3.401163603333333,0,[],1,17,0.0
225,30,2,test_5,2.148727333576416,3.3273484126051756,5,"[[1, 0, 5], [1, 0, 0], [0, 2, 5], [0, 0, 5], [0, 0, 4]]",0,16,0.16666666666666666
226,30,2,test_6,3.267755520533366,3.43798715548862,5,"[[1, 5, 5], [1, 3, 5], [0, 3, 5], [1, 1, 5], [0, 1, 5]]",0,15,0.16666666666666666
227,30,2,test_7,2.093432174465732,3.401163603333333,0,[],0,14,0.0
228,30,2,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
229,30,2,test_9,3.5667537374574727,3.401163603333333,0,[],0,12,0.0
230,31,2,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [3, 4, 1], [4, 4, 5]]",4,21,1.0
231,31,2,test_1,3.9166335377372854,3.7162186946718703,5,"[[0, 4, 1], [4, 4, 1], [3, 4, 1], [2, 4, 5], [1, 4, 1]]",3,20,0.6666666666666666
232,31,2,test_2,4.974507940308268,3.8644582297190553,5,"[[0, 4, 1], [1, 4, 1], [3, 4, 1], [3, 2, 1], [0, 2, 1]]",3,19,0.5
233,31,2,test_3,3.6590108574319666,3.6526874653659336,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [1, 2, 1], [2, 2, 1]]",2,18,0.6666666666666666
234,31,2,test_4,4.13477113526486,3.8644582297190553,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [2, 2, 1], [1, 2, 1]]",2,17,0.6666666666666666
235,31,2,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [3, 4, 1], [4, 4, 1], [2, 4, 1]]",4,16,0.8333333333333334
236,31,2,test_6,4.276378583114634,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,15,0.3333333333333333
237,31,2,test_7,4.102659872274207,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,14,0.6666666666666666
238,31,2,test_8,4.492134674806647,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",0,13,0.3333333333333333
239,31,2,test_9,4.330025265817762,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,12,0.3333333333333333
240,32,2,test_0,3.428680815225803,3.404602336710381,5,"[[4, 4, 0], [3, 0, 5], [1, 0, 5], [0, 1, 5], [2, 4, 4]]",1,21,0.16666666666666666
241,32,2,test_1,3.7176159406472458,3.4355591254500206,5,"[[0, 3, 1], [1, 2, 4], [4, 3, 4], [3, 4, 2], [1, 3, 1]]",1,20,0.16666666666666666
242,32,2,test_2,3.5999281007395374,3.2286360576640654,5,"[[0, 2, 2], [1, 4, 4], [2, 5, 1], [3, 1, 1], [4, 4, 1]]",4,19,0.16666666666666666
243,32,2,test_3,3.880941435514118,3.71821869467187,4,"[[0, 3, 1], [1, 4, 1], [2, 5, 1], [3, 4, 5]]",1,18,0.0
244,32,2,test_4,4.13477113526486,3.7162186946718703,5,"[[0, 1, 3], [1, 3, 4], [2, 4, 1], [3, 1, 3], [4, 5, 0]]",2,17,0.16666666666666666
245,32,2,test_5,3.518098472857013,3.4446883653721114,5,"[[0, 3, 1], [1, 4, 5], [2, 2, 3], [3, 2, 4], [4, 5, 0]]",4,16,0.3333333333333333
246,32,2,test_6,3.2135366990649885,3.4333336916174826,5,"[[0, 2, 1], [1, 0, 5], [2, 4, 0], [3, 2, 5], [4, 3, 1]]",3,15,0.16666666666666666
247,32,2,test_7,3.8326020671271595,3.467353816088866,5,"[[0, 3, 4], [1, 2, 3], [1, 4, 1], [3, 4, 3], [4, 2, 2]]",3,14,0.16666666666666666
248,32,2,test_8,4.492134674806647,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [3, 2, 1], [4, 4, 0], [4, 2, 2]]",0,13,0.3333333333333333
249,32,2,test_9,4.1492307800824815,3.366205955633102,5,"[[0, 3, 4], [1, 4, 4], [2, 1, 1], [4, 5, 1], [3, 0, 5]]",3,12,0.16666666666666666
250,33,0,test_0,3.4386808152258026,3.401163603333333,0,[],1,21,0.0
251,33,0,test_1,3.089388610422936,3.401163603333333,0,[],2,20,0.0
252,33,0,test_2,3.609928100739537,3.401163603333333,0,[],4,19,0.0
253,33,0,test_3,2.6046093404895427,3.401163603333333,0,[],3,18,0.0
254,33,0,test_4,4.53871895944499,3.401163603333333,0,[],0,17,0.0
255,33,0,test_5,3.8826087606527944,3.401163603333333,0,[],3,16,0.0
256,33,0,test_6,3.0185487356885257,3.401163603333333,0,[],1,15,0.0
257,33,0,test_7,3.715446499517997,3.401163603333333,0,[],4,14,0.0
258,33,0,test_8,3.826314610042821,3.401163603333333,0,[],3,13,0.0
259,33,0,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
260,34,2,test_0,3.430194807552933,3.66939168502618,5,"[[0, 4, 5], [1, 4, 5], [3, 4, 5], [4, 4, 5], [4, 5, 1]]",4,21,0.8333333333333334
261,34,2,test_1,3.4102692891541935,3.6959244543554646,5,"[[0, 4, 1], [1, 4, 5], [2, 4, 2], [3, 4, 3], [4, 4, 3]]",4,20,0.5
262,34,2,test_2,4.974507940308268,3.5394031383805182,5,"[[0, 2, 2], [1, 2, 1], [2, 2, 1], [3, 2, 1], [4, 2, 2]]",3,19,0.16666666666666666
263,34,2,test_3,3.941203480779368,3.4305188039533268,5,"[[0, 3, 5], [1, 0, 0], [2, 5, 0], [3, 5, 3], [4, 2, 0]]",0,18,0.16666666666666666
264,34,2,test_4,4.528718959444991,3.5292963261648422,5,"[[0, 2, 3], [1, 2, 0], [2, 2, 0], [3, 2, 0], [4, 2, 0]]",0,17,0.16666666666666666
265,34,2,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,16,1.0
266,34,2,test_6,3.4135681227738472,3.4852019425588083,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",2,15,0.16666666666666666
267,34,2,test_7,3.8326020671271595,3.5387589123278556,5,"[[0, 2, 1], [1, 2, 5], [2, 2, 1], [3, 2, 5], [4, 2, 2]]",3,14,0.16666666666666666
268,34,2,test_8,4.037376016920881,3.5328949956688787,5,"[[0, 2, 3], [1, 2, 3], [2, 2, 4], [3, 2, 4], [4, 2, 4]]",2,13,0.16666666666666666
269,34,2,test_9,4.330025265817762,3.7162186946718703,5,"[[0, 4, 0], [1, 4, 0], [2, 4, 1], [3, 4, 2], [4, 4, 1]]",2,12,0.3333333333333333
270,36,2,test_0,3.434194807552933,3.718932529068927,3,"[[4, 4, 5], [3, 4, 5], [2, 4, 5]]",4,21,0.25
271,36,2,test_1,2.5257916945787295,3.4744273761679674,4,"[[0, 4, 1], [1, 1, 5], [4, 1, 1], [3, 5, 5]]",0,20,0.2
272,36,2,test_2,4.974507940308268,3.4759286508225498,5,"[[0, 0, 5], [1, 1, 5], [2, 2, 1], [3, 3, 5], [4, 4, 1]]",3,19,0.16666666666666666
273,36,2,test_3,2.594609340489543,3.430706300609744,5,"[[0, 0, 1], [1, 1, 1], [2, 2, 1], [3, 3, 1], [4, 5, 1]]",3,18,0.16666666666666666
274,36,2,test_4,4.13477113526486,3.5394031383805182,5,"[[0, 0, 5], [1, 1, 5], [2, 2, 1], [3, 3, 1], [4, 5, 1]]",2,17,0.16666666666666666
275,36,2,test_5,2.148727333576416,3.3757368386489572,5,"[[0, 0, 1], [1, 1, 1], [2, 2, 1], [3, 4, 1], [4, 5, 1]]",0,16,0.3333333333333333
276,36,2,test_6,4.276378583114634,3.7162186946718703,5,"[[0, 0, 1], [1, 1, 1], [2, 2, 5], [3, 3, 5], [4, 4, 1]]",4,15,0.16666666666666666
277,36,2,test_7,3.7054464995179974,3.415543913502901,5,"[[0, 0, 1], [1, 1, 1], [2, 2, 5], [3, 3, 1], [4, 5, 5]]",4,14,0.16666666666666666
278,36,2,test_8,3.677505201495061,3.7162186946718703,5,"[[0, 0, 5], [1, 1, 5], [2, 2, 1], [3, 3, 5], [4, 4, 1]]",4,13,0.16666666666666666
279,36,2,test_9,3.1464022861305128,3.444292077845805,5,"[[0, 0, 1], [1, 1, 1], [2, 2, 4], [3, 3, 5], [4, 4, 1]]",1,12,0.16666666666666666
280,37,1,test_0,3.880370498244402,3.401163603333333,0,[],0,21,0.0
281,37,1,test_1,3.7176159406472458,3.5394031383805182,5,"[[0, 4, 3], [0, 3, 4], [0, 5, 2], [0, 3, 1], [1, 2, 1]]",1,20,0.16666666666666666
282,37,1,test_2,2.683272404263442,3.391163603333333,5,"[[1, 2, 2], [1, 3, 4], [1, 2, 3], [1, 2, 1], [1, 2, 4]]",0,19,0.16666666666666666
283,37,1,test_3,3.941203480779368,3.746287000371399,5,"[[0, 4, 5], [0, 4, 3], [0, 4, 4], [0, 4, 2], [0, 4, 1]]",0,18,0.3333333333333333
284,37,1,test_4,5.007721622330666,3.391163603333333,5,"[[0, 4, 5], [0, 3, 3], [0, 4, 3], [0, 4, 2], [0, 4, 1]]",1,17,0.3333333333333333
285,37,1,test_5,2.148727333576416,3.391163603333333,5,"[[1, 4, 4], [1, 2, 4], [1, 2, 3], [1, 3, 3], [1, 3, 2]]",0,16,0.16666666666666666
286,37,1,test_6,3.267755520533366,3.2451087075577183,5,"[[0, 4, 5], [0, 3, 4], [0, 2, 3], [0, 2, 2], [0, 2, 4]]",0,15,0.3333333333333333
287,37,1,test_7,3.2103132884371424,3.391163603333333,5,"[[0, 2, 5], [0, 2, 0], [0, 3, 0], [0, 2, 1], [0, 4, 0]]",1,14,0.16666666666666666
288,37,1,test_8,4.492134674806647,3.391163603333333,5,"[[1, 4, 1], [1, 2, 2], [1, 2, 3], [1, 2, 4], [1, 2, 5]]",0,13,0.3333333333333333
289,37,1,test_9,3.1464022861305128,3.391163603333333,5,"[[0, 2, 4], [0, 5, 3], [0, 4, 5], [0, 3, 5], [0, 3, 3]]",1,12,0.16666666666666666
290,39,0,test_0,3.4306808152258026,3.3674875679751612,4,"[[0, 4, 5], [1, 2, 5], [1, 4, 5], [1, 5, 5]]",1,21,0.4
291,39,0,test_1,3.7176159406472458,3.4162970716486623,5,"[[0, 4, 5], [0, 1, 5], [1, 1, 4], [1, 0, 5], [1, 3, 4]]",1,20,0.3333333333333333
292,39,0,test_2,2.2876700851155087,3.3091851391743754,4,"[[0, 4, 5], [1, 3, 5], [1, 0, 4], [0, 1, 3]]",1,19,0.2
293,39,0,test_3,3.880941435514118,3.3916309027441924,4,"[[1, 5, 5], [0, 2, 5], [1, 2, 4], [0, 0, 5]]",1,18,0.0
294,39,0,test_4,5.015721622330666,3.3991636033333332,1,"[[0, 4, 5]]",1,17,0.5
295,39,0,test_5,2.7058919873904954,3.2861573388700527,3,"[[1, 4, 5], [0, 2, 5], [1, 1, 5]]",1,16,0.25
296,39,0,test_6,3.012548735688526,3.3319084709071096,3,"[[0, 4, 5], [1, 2, 5], [0, 2, 5]]",1,15,0.25
297,39,0,test_7,3.212313288437142,3.3048336089858834,4,"[[0, 4, 5], [1, 3, 2], [0, 1, 4], [1, 0, 4]]",1,14,0.2
298,39,0,test_8,3.1270215407518243,3.3991636033333332,1,"[[0, 4, 5]]",1,13,0.5
299,39,0,test_9,3.1544022861305128,3.4802675094057367,1,"[[1, 3, 4]]",1,12,0.0
300,42,2,test_0,3.870370498244402,3.3950202945044277,5,"[[0, 0, 1], [1, 0, 1], [2, 0, 1], [4, 0, 5], [3, 0, 5]]",0,21,0.16666666666666666
301,42,2,test_1,3.9166335377372854,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",3,20,0.8333333333333334
302,42,2,test_2,3.5999281007395374,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,19,0.6666666666666666
303,42,2,test_3,3.7710332588389193,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,18,0.5
304,42,2,test_4,4.528718959444991,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",0,17,0.3333333333333333
305,42,2,test_5,2.148727333576416,3.415543913502901,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",0,16,0.16666666666666666
306,42,2,test_6,3.4135681227738472,3.4852019425588083,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",2,15,0.16666666666666666
307,42,2,test_7,3.7054464995179974,3.415543913502901,5,"[[0, 5, 5], [1, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",4,14,0.16666666666666666
308,42,2,test_8,4.037376016920881,3.4722675094057367,5,"[[0, 3, 5], [1, 3, 3], [2, 3, 4], [3, 3, 4], [4, 3, 4]]",2,13,0.16666666666666666
309,42,2,test_9,3.556753737457473,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",0,12,0.3333333333333333
310,43,1,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,21,1.0
311,43,1,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,20,0.8333333333333334
312,43,1,test_2,4.177104318830438,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",2,19,0.6666666666666666
313,43,1,test_3,3.8789414355141183,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",1,18,0.5
314,43,1,test_4,4.528718959444991,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",0,17,0.3333333333333333
315,43,1,test_5,3.8726087606527946,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,16,0.8333333333333334
316,43,1,test_6,3.008548735688526,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",1,15,0.5
317,43,1,test_7,3.7054464995179974,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,14,0.8333333333333334
318,43,1,test_8,4.492134674806647,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",0,13,0.3333333333333333
319,43,1,test_9,0.7745980005820934,3.391163603333333,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 4, 3]]",4,12,0.8333333333333334
320,44,2,test_0,3.673830218003717,3.4721058347672322,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [3, 4, 0], [4, 4, 4]]",2,21,0.6666666666666666
321,44,2,test_1,3.9166335377372854,3.714932529068927,5,"[[0, 4, 0], [1, 4, 1], [2, 4, 2], [4, 4, 4], [3, 4, 5]]",3,20,0.3333333333333333
322,44,2,test_2,4.177104318830438,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 3], [2, 4, 1], [3, 4, 4], [4, 4, 0]]",2,19,0.5
323,44,2,test_3,3.8789414355141183,3.7031791264047493,5,"[[0, 4, 5], [1, 4, 4], [2, 4, 3], [3, 4, 2], [4, 4, 0]]",1,18,0.3333333333333333
324,44,2,test_4,4.528718959444991,3.6929809799081297,5,"[[0, 4, 0], [1, 4, 0], [2, 4, 0], [3, 4, 0], [4, 4, 0]]",0,17,0.16666666666666666
325,44,2,test_5,3.8726087606527946,3.4333336916174826,5,"[[0, 2, 1], [1, 2, 0], [2, 2, 2], [3, 2, 5], [4, 2, 4]]",3,16,0.16666666666666666
326,44,2,test_6,4.276378583114634,3.7012653241619238,5,"[[0, 4, 3], [1, 4, 1], [2, 4, 4], [3, 4, 1], [4, 4, 2]]",4,15,0.5
327,44,2,test_7,4.102659872274207,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 4], [2, 4, 1], [3, 4, 2], [4, 4, 1]]",2,14,0.5
328,44,2,test_8,4.492134674806647,3.714932529068927,5,"[[0, 4, 5], [1, 4, 2], [2, 4, 1], [3, 4, 0], [4, 4, 3]]",0,13,0.3333333333333333
329,44,2,test_9,4.330025265817762,3.6959244543554646,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 3], [3, 4, 0], [4, 4, 5]]",2,12,0.5
330,45,1,test_0,3.4306808152258026,3.3871089570841035,4,"[[0, 0, 5], [1, 3, 5], [3, 1, 5], [4, 5, 1]]",1,21,0.0
331,45,1,test_1,3.9206335377372854,3.48974843326827,3,"[[0, 0, 1], [3, 5, 1], [2, 5, 5]]",3,20,0.0
332,45,1,test_2,2.2876700851155087,3.393163603333333,4,"[[4, 5, 5], [4, 1, 1], [2, 0, 5], [0, 5, 5]]",1,19,0.0
333,45,1,test_3,3.943203480779368,3.474105834767232,4,"[[0, 4, 5], [2, 5, 2], [3, 5, 5], [4, 5, 5]]",0,18,0.2
334,45,1,test_4,5.017721622330666,3.401163603333333,0,[],1,17,0.0
335,45,1,test_5,3.8826087606527944,3.401163603333333,0,[],3,16,0.0
336,45,1,test_6,3.2777555205333657,3.401163603333333,0,[],0,15,0.0
337,45,1,test_7,3.707446499517997,3.4175439135029007,4,"[[0, 5, 5], [2, 5, 5], [3, 5, 5], [4, 5, 5]]",4,14,0.0
338,45,1,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
339,45,1,test_9,3.5667537374574727,3.401163603333333,0,[],0,12,0.0
340,46,2,test_0,3.4386808152258026,3.401163603333333,0,[],1,21,0.0
341,46,2,test_1,3.7276159406472456,3.401163603333333,0,[],1,20,0.0
342,46,2,test_2,2.6932724042634417,3.401163603333333,0,[],0,19,0.0
343,46,2,test_3,2.6046093404895427,3.401163603333333,0,[],3,18,0.0
344,46,2,test_4,4.14477113526486,3.401163603333333,0,[],2,17,0.0
345,46,2,test_5,3.5280984728570126,3.401163603333333,0,[],4,16,0.0
346,46,2,test_6,4.286378583114634,3.401163603333333,0,[],4,15,0.0
347,46,2,test_7,3.220313288437142,3.401163603333333,0,[],1,14,0.0
348,46,2,test_8,3.826314610042821,3.401163603333333,0,[],3,13,0.0
349,46,2,test_9,3.5667537374574727,3.401163603333333,0,[],0,12,0.0
350,47,1,test_0,3.428680815225803,3.31348663404217,5,"[[1, 0, 5], [1, 4, 5], [1, 2, 3], [1, 3, 1], [1, 0, 1]]",1,21,0.3333333333333333
351,47,1,test_1,3.7236159406472455,3.397163603333333,2,"[[0, 3, 3], [0, 4, 2]]",1,20,0.0
352,47,1,test_2,2.2916700851155087,3.493600640820308,2,"[[1, 2, 5], [1, 5, 3]]",1,19,0.0
353,47,1,test_3,3.947203480779368,3.848045844119389,2,"[[0, 4, 2], [0, 2, 2]]",0,18,0.0
354,47,1,test_4,5.013721622330666,3.697323679288941,2,"[[1, 1, 4], [1, 4, 3]]",1,17,0.0
355,47,1,test_5,2.707891987390495,3.397163603333333,2,"[[0, 2, 3], [0, 5, 2]]",1,16,0.0
356,47,1,test_6,3.2737555205333657,3.397163603333333,2,"[[1, 3, 4], [1, 5, 3]]",0,15,0.0
